,dir,hir,lvr,ccs,mcs,pbcr,dmi,self,single,uria,comdominiom,black,deny
2012,0.287000008,0.268999996,0.93125,1,2,no,no,no,no,3.200000048,0,no,no
2013,0.355999985,0.307000008,0.764444444,2,2,no,no,no,no,4.300000191,0,no,no
2014,0.347000008,0.202000008,0.7,1,2,no,no,no,no,4.300000191,0,no,no
2015,0.305,0.285,0.9375,2,2,no,no,no,yes,3.900000095,0,no,no
2016,0.296000004,0.233999996,0.508152174,1,1,no,no,no,no,3.200000048,0,no,no
2017,0.372999992,0.315,0.765432099,1,2,no,no,no,no,3.200000048,0,no,no
2018,0.236000004,0.211000004,0.779166667,1,1,no,no,no,yes,3.200000048,0,no,no
2019,0.334000015,0.296000004,0.895522388,3,1,no,no,no,no,3.200000048,0,no,no
2020,0.311000004,0.27,0.774603175,2,1,no,no,no,yes,3.099999905,0,no,no
2021,0.143000002,0.118999996,0.086956522,1,1,no,no,no,no,10.60000038,0,no,no
2022,0.292999992,0.282000008,0.778877888,1,1,no,no,no,no,1.799999952,0,no,no
2023,0.192999992,0.163999996,0.558558559,1,2,no,no,no,yes,3.200000048,0,no,no
2024,0.354799995,0.312000008,0.689655172,6,2,no,no,no,yes,3.900000095,0,no,no
2025,0.340999985,0.266000004,0.8984375,1,2,no,no,no,no,10.60000038,0,no,no
2026,0.370999985,0.242999992,0.896551724,1,2,no,no,no,no,3.099999905,0,no,no
2027,0.34,0.292000008,0.893617021,3,2,no,no,yes,yes,10.60000038,0,no,no
2028,0.328800011,0.302399998,0.899742895,1,2,no,no,no,yes,3.200000048,1,yes,no
2029,0.352000008,0.237000008,0.8,1,2,no,no,no,no,10.60000038,1,no,no
2030,0.315100002,0.315100002,0.620689655,1,2,no,no,no,yes,3.099999905,0,no,no
2031,0.349599991,0.267900009,0.800884956,1,2,no,no,no,no,1.799999952,0,no,no
2032,0.345,0.237999992,0.903508772,2,2,no,no,no,yes,3.200000048,0,no,no
2033,0.301000004,0.222999992,0.9,6,2,no,no,no,yes,3.900000095,0,no,no
2034,0.337000008,0.267999992,0.86013986,1,2,no,no,no,no,5.300000191,0,no,no
2035,0.311000004,0.305,0.718954248,1,2,no,no,no,yes,10.60000038,0,no,no
2036,0.377700005,0.264899998,0.798657718,6,2,no,no,no,yes,10.60000038,0,no,no
2037,0.320999985,0.247000008,0.8,5,2,no,no,no,no,5.300000191,0,no,no
2038,0.358100014,0.271399994,0.896551724,2,2,no,no,no,no,2,0,no,no
2039,0.327000008,0.283999996,0.731428571,2,1,no,no,no,no,4.300000191,0,no,no
2040,0.364000015,0.202999992,0.886138614,1,1,no,no,no,no,3.099999905,1,no,no
2041,0.314899998,0.219300003,0.802469136,6,2,no,no,no,no,3.900000095,1,no,no
2042,0.442000008,0.271299992,0.898089172,6,1,no,no,no,yes,3.099999905,1,no,yes
2043,0.357999992,0.237999992,0.824817518,5,2,no,no,no,yes,3.200000048,0,no,no
2044,0.324000015,0.265,0.714626033,5,1,no,no,no,no,2,0,no,no
2045,0.384000015,0.263999996,0.814285714,1,2,no,no,no,yes,3.200000048,0,no,no
2046,0.387000008,0.213999996,0.689655172,3,2,no,no,no,yes,3.099999905,0,no,no
2047,0.361399994,0.288299999,0.692840679,1,2,yes,no,no,no,3.200000048,1,no,no
2048,0.335999985,0.334000015,0.8,1,2,no,no,no,no,2,0,no,no
2049,0.347200012,0.307199993,0.76,2,1,no,no,no,yes,3.200000048,1,no,no
2050,0.22,0.090100002,0.692913386,1,2,no,no,yes,yes,4.300000191,1,no,no
2051,0.317199993,0.301900005,0.5,1,1,no,no,no,no,10.60000038,0,no,no
2052,0.517999992,0.377000008,0.76744186,1,2,no,yes,no,yes,3.099999905,0,yes,yes
2053,0.308799992,0.306499996,0.840560408,1,2,no,no,no,yes,4.300000191,1,no,no
2054,0.329500008,0.274200001,0.468085106,6,1,no,no,no,no,3.099999905,0,no,no
2055,0.327999992,0.284500008,0.9,1,2,no,no,yes,no,3.200000048,0,no,no
2056,0.36,0.322000008,0.648648649,5,1,no,no,no,yes,3.099999905,0,no,no
2057,0.313999996,0.276000004,0.940789474,6,2,no,no,no,no,3.200000048,0,no,no
2058,0.387999992,0.273999996,0.709677419,1,1,no,no,no,no,3.200000048,0,no,no
2059,0.370999985,0.192000008,0.902097902,2,2,no,no,no,yes,3.200000048,1,no,no
2060,0.345,0.257999992,0.897196262,1,2,no,no,no,no,3.099999905,0,no,no
2061,0.37,0.33,0.744525547,1,2,no,no,no,yes,2,0,no,no
2062,0.322900009,0.311000004,0.868965517,1,2,no,no,no,no,3.200000048,0,no,no
2063,0.367000008,0.151000004,0.780821918,6,3,no,no,no,no,3.900000095,0,yes,yes
2064,0.297999992,0.198999996,0.81147541,5,2,no,no,no,no,10.60000038,0,no,no
2065,0.365999985,0.261000004,0.777202073,5,1,no,no,no,no,5.300000191,0,no,no
2066,0.288999996,0.23,0.801909308,1,1,no,no,no,no,3.099999905,0,no,no
2067,0.370999985,0.22,0.700729927,3,1,no,no,yes,no,10.60000038,0,no,no
2068,0.32,0.246000004,0.946666667,4,2,no,no,no,no,2,0,no,no
2069,0.308999996,0.298999996,0.870967742,1,2,no,no,no,no,4.300000191,0,no,no
2070,0.354000015,0.276000004,0.835106383,6,1,no,no,no,no,4.300000191,0,no,no
2071,0.389000015,0.271000004,0.942028986,5,1,no,no,no,no,1.799999952,0,no,no
2072,0.307999992,0.243299999,0.804123711,6,2,no,no,no,yes,3.900000095,1,no,no
2073,0.355999985,0.263999996,0.572972973,6,1,no,no,no,yes,2,1,no,no
2074,0.317000008,0.222000008,0.608,3,1,no,no,no,no,3.200000048,0,no,no
2075,0.282000008,0.212999992,0.5,5,1,no,no,no,no,4.300000191,0,no,no
2076,0.296000004,0.208999996,0.901694915,1,2,no,no,no,no,3.099999905,0,no,no
2077,0.367999992,0.266000004,0.897790036,1,2,no,no,no,no,2,0,no,no
2078,0.36,0.266000004,0.898989899,1,2,no,no,no,no,3.200000048,0,no,no
2079,0.295,0.291000004,0.752941176,1,2,no,no,no,yes,3.200000048,1,no,no
2080,0.295599995,0.275400009,0.592592593,4,3,no,no,no,yes,1.799999952,0,no,no
2081,0.360999985,0.278999996,0.747826087,1,2,no,no,no,no,1.799999952,0,no,no
2082,0.278999996,0.278999996,0.736111111,5,2,no,no,no,no,10.60000038,0,no,no
2083,0.292999992,0.287999992,0.8,1,2,no,no,no,no,3.200000048,0,yes,no
2084,0.372599983,0.275699997,0.75,5,2,no,no,no,no,2,0,no,no
2085,0.2775,0.2775,0.74556213,4,2,no,no,no,no,3.200000048,1,no,no
2086,0.373100014,0.283799992,0.953191489,6,2,yes,no,no,no,3.900000095,0,no,no
2087,0.183999996,0.163999996,0.899122807,2,2,yes,no,no,no,3.599999905,1,yes,yes
2088,0.320600014,0.279699993,0.886524823,1,1,no,no,no,no,3.099999905,0,no,no
2089,0.365,0.28,0.803030303,1,2,yes,no,no,no,3.200000048,1,no,no
2090,0.37,0.232000008,0.798418972,3,1,no,no,no,no,3.200000048,0,no,no
2091,0.318999996,0.292999992,0.655870445,6,1,no,no,no,no,2,0,no,no
2092,0.306499996,0.193099995,0.952380952,1,2,no,no,no,no,1.799999952,0,no,no
2093,0.335999985,0.186000004,0.790575916,6,2,no,no,no,yes,3.200000048,0,no,no
2094,0.364000015,0.128000002,0.952380952,5,2,no,no,no,no,3.900000095,0,no,no
2095,0.302000008,0.158999996,0.9,5,2,no,no,no,no,3.200000048,0,no,no
2096,0.352700005,0.268400002,0.897959184,6,2,no,no,no,yes,1.799999952,0,no,no
2097,0.414700012,0.308799992,0.898305085,5,2,no,no,no,no,3.099999905,0,no,no
2098,0.156000004,0.153000002,0.498084291,1,1,no,no,no,no,5.300000191,0,no,no
2099,0.278999996,0.275,0.947826087,1,2,no,no,no,no,3.200000048,0,no,no
2100,0.395999985,0.380999985,0.861111111,1,1,no,no,no,yes,3.200000048,0,no,no
2101,0.376699982,0.312399998,0.803278689,1,2,no,no,no,no,3.200000048,0,no,no
2102,0.340999985,0.251000004,0.902439024,1,2,no,no,no,no,4.300000191,0,no,no
2103,0.155299997,0.133299999,0.594594595,2,2,no,no,no,yes,3.200000048,1,no,no
2104,0.365999985,0.275,0.899328859,6,2,no,no,no,no,3.900000095,0,no,no
2105,0.37,0.246000004,0.895679648,1,1,no,no,no,yes,10.60000038,0,no,no
2106,0.357000008,0.298999996,0.75308642,1,2,no,no,no,yes,2,0,no,no
2107,0.277999992,0.218999996,0.6,1,1,no,no,no,yes,3.200000048,0,no,no
2108,0.338300018,0.268999996,0.92,6,4,yes,yes,no,no,3.900000095,0,no,yes
2109,0.298999996,0.267000008,0.489130435,1,1,no,no,no,no,3.900000095,0,no,no
2110,0.311000004,0.306000004,0.9,1,2,no,no,no,no,3.099999905,0,no,no
2111,0.385,0.242000008,0.904,5,2,no,no,no,no,3.200000048,1,no,yes
2112,0.359000015,0.267000008,0.557768924,1,2,no,no,no,yes,3.900000095,0,yes,no
2113,0.325,0.277900009,0.770833333,5,2,no,no,no,no,3.900000095,0,no,no
2114,0.347000008,0.205,0.90070922,1,2,no,no,no,no,3.900000095,0,no,no
2115,0.324000015,0.223099995,0.36875,1,2,no,no,no,yes,4.300000191,1,no,no
2116,0.297000008,0.262999992,0.901408451,2,2,no,no,no,no,3.200000048,0,no,no
2117,0.175100002,0.171200008,0.753098178,6,2,no,no,no,no,4.300000191,1,no,no
2118,0.368699989,0.267999992,0.8,2,2,no,no,no,no,3.200000048,0,no,no
2119,0.323800011,0.287299995,0.8,1,1,no,no,no,no,1.799999952,0,no,no
2120,0.310599995,0.301499996,0.903448276,1,1,no,no,no,no,3.200000048,0,no,no
2121,0.355400009,0.275699997,0.950570342,1,2,no,no,no,no,10.60000038,0,no,no
2122,0.311000004,0.298999996,0.803278689,1,2,no,no,no,no,3.200000048,0,no,no
2123,0.364000015,0.248999996,0.8,1,2,no,no,no,no,3.200000048,0,no,no
2124,0.337999992,0.288999996,0.905405405,1,2,no,no,no,yes,10.60000038,0,no,no
2125,0.336500015,0.253799992,0.898305085,3,2,no,no,no,no,10.60000038,0,no,no
2126,0.225,0.21,0.857142857,2,1,no,no,no,no,3.900000095,1,no,no
2127,0.324000015,0.156000004,0.721153846,1,2,no,no,no,no,3.200000048,1,no,no
2128,0.323699989,0.300200005,0.88,1,2,no,no,no,yes,3.900000095,0,no,no
2129,0.25,0.18,0.880434783,2,1,no,no,no,yes,10.60000038,0,yes,no
2130,0.36,0.23,0.754545455,1,2,no,no,no,yes,4.300000191,0,no,yes
2131,0.35,0.23,0.75,2,1,no,no,yes,no,3.200000048,1,no,yes
2132,0.35,0.27,0.4,1,1,no,no,no,no,3.900000095,0,yes,no
2133,0.35,0.28,0.8,1,2,no,no,no,yes,1.799999952,0,no,no
2134,0.333889999,0.254820004,0.6,1,1,no,no,no,no,5.300000191,0,no,no
2135,0.300799999,0.286399994,0.862068966,1,2,no,no,no,no,3.200000048,0,no,no
2136,0.302999992,0.231299992,0.677966102,3,2,no,no,no,yes,10.60000038,0,no,yes
2137,0.345800018,0.268400002,0.797546012,2,1,no,no,no,no,3.200000048,0,no,no
2138,0.397999992,0.312000008,0.703883495,2,1,no,no,no,no,3.200000048,0,no,yes
2139,0.169300003,0.095299997,0.8,1,1,no,no,no,no,3.099999905,0,no,yes
2140,0.340800018,0.308799992,0.883076923,1,1,no,no,no,no,3.099999905,0,no,no
2141,0.363800011,0.289400005,0.899408284,2,2,no,no,no,no,3.099999905,0,no,no
2142,0.192700005,0.188239994,0.690909091,2,1,no,no,no,no,3.200000048,0,no,yes
2143,0.177700005,0.1254,0.675,3,1,no,no,yes,no,4.300000191,0,no,no
2144,0.36,0.25,0.8,3,2,no,no,yes,no,3.099999905,0,yes,no
2145,0.320499992,0.317000008,0.565217391,1,2,no,no,yes,yes,3.200000048,1,no,no
2146,0.44,0.36,0.803418803,1,1,yes,no,no,no,3.200000048,0,no,no
2147,0.292099991,0.274899998,0.901960784,1,2,no,no,no,yes,10.60000038,0,no,no
2148,0.395,0.241399994,0.8,2,2,no,no,no,no,3.200000048,0,no,no
2149,0.37,0.284200001,0.833333333,2,1,no,no,no,no,3.900000095,0,no,yes
2150,0.44,0.39,0.898734177,6,2,yes,no,no,no,3.900000095,0,yes,yes
2151,0.37,0.29,0.504,6,2,yes,no,no,yes,1.799999952,1,yes,yes
2152,0.293899994,0.245900002,0.953333333,5,2,no,no,no,yes,3.200000048,1,yes,no
2153,0.444700012,0.360699997,0.865384615,2,1,no,no,no,no,3.900000095,0,no,no
2154,0.35,0.3,0.797752809,1,2,yes,no,no,yes,3.099999905,1,no,no
2155,0.359000015,0.172700005,0.8,6,2,no,no,yes,yes,3.200000048,0,no,no
2156,0.39,0.26,0.793846154,1,1,no,no,no,yes,3.099999905,0,no,no
2157,0.34,0.33,0.9,1,2,yes,no,yes,no,5.300000191,0,no,no
2158,0.393600006,0.2575,0.798742138,1,2,yes,no,no,no,3.200000048,0,no,no
2159,0.31,0.31,0.897590361,4,2,yes,no,no,no,3.900000095,0,no,no
2160,0.301599998,0.180900002,0.795180723,1,2,no,no,no,yes,1.799999952,1,no,no
2161,0.427400017,0.352999992,0.797153025,5,2,yes,no,no,no,1.799999952,0,yes,no
2162,0.351399994,0.351399994,0.901754386,2,1,yes,no,no,no,3.200000048,0,no,no
2163,0.39,0.33,0.8,2,1,no,no,no,no,8.899999619,0,no,no
2164,0.349300003,0.194799995,1.2,1,1,no,no,no,no,3.099999905,0,no,yes
2165,0.372299995,0.295799999,0.902040816,1,1,no,no,no,no,3.099999905,0,no,no
2166,0.335299988,0.245799999,0.876470588,1,1,no,no,no,no,3.099999905,1,no,no
2167,0.388499985,0.265300007,0.8,1,1,no,no,no,no,3.099999905,0,no,no
2168,0.420900002,0.301499996,0.771653543,1,1,no,no,no,no,5.300000191,0,no,no
2169,0.283999996,0.281399994,0.898550725,1,2,no,no,no,no,3.200000048,0,no,no
2170,0.354000015,0.255699997,0.9,1,2,no,no,no,no,5.300000191,0,yes,no
2171,0.477799988,0.366199989,0.750649351,6,2,yes,no,no,no,3.099999905,0,no,yes
2172,0.409799995,0.314699993,0.82300885,1,2,no,no,no,no,3.900000095,1,yes,no
2173,0.194400005,0.192600002,0.793442623,1,1,no,no,no,no,3.200000048,0,no,no
2174,0.464500008,0.347000008,0.731182796,1,2,no,no,no,no,3.599999905,0,no,no
2175,0.341699982,0.253299999,0.753333333,1,1,no,no,no,yes,2,0,no,no
2176,0.317700005,0.297099991,0.902777778,1,1,no,no,no,yes,3.099999905,0,yes,no
2177,0.308299999,0.188500004,0.8,2,3,no,no,yes,yes,10.60000038,0,yes,no
2178,0.353699989,0.2825,0.89375,1,2,no,no,no,yes,3.200000048,1,no,no
2179,0.393800011,0.393800011,0.738461538,1,2,no,no,no,yes,3.200000048,1,no,no
2180,0.392200012,0.231100006,0.800865801,1,2,no,no,no,no,3.599999905,1,no,no
2181,0.200499992,0.146000004,0.826771654,1,2,no,no,yes,no,3.599999905,0,yes,no
2182,0.479399986,0.468499985,0.666666667,4,2,no,no,no,yes,4.300000191,1,no,no
2183,0.311499996,0.223099995,0.797385621,1,2,no,no,no,yes,1.799999952,0,no,no
2184,0.113500004,0.097799997,0.798941799,1,1,no,no,yes,no,3.599999905,0,no,no
2185,0.318899994,0.184099998,0.9,5,1,yes,no,no,no,3.200000048,0,yes,yes
2186,0.351699982,0.256100006,0.897810219,1,2,no,no,no,no,10.60000038,0,no,no
2187,0.244200001,0.195100002,0.802631579,1,1,no,no,no,no,1.799999952,1,no,no
2188,0.318400002,0.235599995,0.307692308,1,2,no,no,no,no,3.599999905,1,no,no
2189,0.192199993,0.177700005,0.897058824,1,2,no,no,no,yes,3.200000048,1,no,no
2190,0.421500015,0.382400017,0.876470588,1,1,no,no,no,no,4.300000191,1,no,no
2191,0.339300003,0.211800003,0.859872611,2,2,no,no,no,no,3.599999905,0,no,no
2192,0.1079,0.088199997,0.685714286,1,1,no,no,yes,no,3.599999905,0,no,no
2193,0.267900009,0.103800001,0.905405405,1,2,no,no,no,yes,3.200000048,1,no,yes
2194,0.358199997,0.280599995,0.898305085,5,2,yes,no,no,no,3.599999905,0,yes,yes
2195,0.367999992,0.282800007,0.9,1,2,no,no,no,yes,5.300000191,1,no,no
2196,0.253799992,0.253799992,0.9,4,2,no,no,no,yes,2,1,no,no
2197,0.295200005,0.271599998,0.802575107,3,2,yes,no,no,no,3.200000048,0,no,no
2198,0.293099995,0.1254,0.826446281,1,1,no,no,no,no,3.200000048,0,yes,no
2199,0.298799992,0.298799992,0.790123457,4,2,no,no,no,yes,3.099999905,1,no,no
2200,0.337799988,0.226000004,0.8,1,2,no,no,no,yes,3.200000048,0,no,no
2201,0.368699989,0.298899994,0.902857143,1,2,no,no,no,no,3.599999905,0,no,no
2202,0.400900002,0.366699982,0.755395683,4,1,no,no,no,yes,1.799999952,0,yes,no
2203,0.35,0.35,0.868965517,1,2,no,no,no,no,3.599999905,0,no,no
2204,0.390499992,0.306100006,0.8,1,2,no,no,yes,yes,3.200000048,1,yes,no
2205,0.400200005,0.279799995,0.901960784,2,2,no,no,no,yes,3.099999905,0,no,no
2206,0.395299988,0.312700005,0.888111888,1,2,no,no,no,no,3.599999905,1,yes,no
2207,0.362999992,0.318199997,0.797297297,1,2,no,no,no,no,3.599999905,1,yes,no
2208,0.367000008,0.327999992,0.897637795,3,2,yes,no,no,no,3.599999905,1,no,yes
2209,0.335900002,0.331100006,0.902857143,1,2,yes,no,no,yes,3.599999905,1,no,no
2210,0.242299995,0.231499996,0.902654867,5,2,no,no,no,yes,10.60000038,1,no,yes
2211,0.247600002,0.204500008,0.899082569,2,2,no,no,no,no,3.599999905,0,no,no
2212,0.390499992,0.365200005,0.90212766,1,1,no,no,no,no,1.799999952,1,no,no
2213,0.322200012,0.242199993,0.757575758,4,1,no,no,no,no,3.099999905,0,no,no
2214,0.321699982,0.315300007,0.903225806,1,2,no,no,no,yes,3.599999905,1,no,no
2215,0.426599998,0.299200001,0.780487805,1,2,no,no,no,yes,3.200000048,1,yes,no
2216,0.309400005,0.283099995,0.705882353,1,2,no,no,no,yes,3.200000048,1,no,no
2217,0.337200012,0.289099998,1,4,2,no,no,no,no,3.099999905,1,no,no
2218,0.26,0.19,0.870588235,4,1,no,no,no,yes,3.599999905,1,no,no
2219,0.358300018,0.295599995,0.903448276,1,2,no,no,no,no,3.200000048,0,yes,no
2220,0.3525,0.263400002,0.387096774,2,2,no,no,yes,no,3.599999905,0,no,no
2221,0.283099995,0.151000004,0.72,2,1,no,no,yes,yes,3.599999905,0,no,no
2222,0.320699997,0.296200008,0.8,2,2,no,no,no,no,4.300000191,0,no,no
2223,0.431500015,0.343899994,0.864197531,2,2,no,no,no,no,2,1,no,yes
2224,0.320699997,0.252199993,0.9,1,2,no,no,no,yes,5.300000191,1,yes,yes
2225,0.319599991,0.309899998,0.684848485,1,1,no,no,no,yes,3.900000095,1,no,no
2226,0.399599991,0.265799999,0.9,2,3,yes,no,no,no,3.599999905,0,no,yes
2227,0.321100006,0.201800003,0.8984375,1,2,no,no,no,no,3.599999905,0,no,no
2228,0.384000015,0.233500004,0.753333333,4,1,no,no,no,yes,3.599999905,1,no,no
2229,0.19,0.08,0.754545455,1,2,no,no,yes,yes,1.799999952,1,no,yes
2230,0.04,0.03,0.666666667,1,2,no,no,no,yes,4.300000191,0,no,yes
2231,0.346599998,0.265799999,1.048,1,2,no,no,no,yes,3.599999905,0,no,yes
2232,0.484000015,0.472000008,1,5,2,yes,no,yes,no,3.200000048,1,no,yes
2233,0.328699989,0.288899994,0.907692308,1,2,no,no,no,yes,3.599999905,1,no,no
2234,0.286599998,0.199200001,0.796610169,6,1,yes,no,no,no,1.799999952,0,yes,yes
2235,0.315799999,0.169099998,0.649746193,1,2,no,no,no,no,1.799999952,1,no,no
2236,0.419099998,0.359900017,0.794520548,1,2,no,no,no,no,3.200000048,0,no,no
2237,0.377900009,0.228600006,0.898809524,1,2,no,no,no,yes,2,1,no,no
2238,0.44,0.36,0.748201439,1,2,no,no,no,yes,3.599999905,1,yes,yes
2239,0.322099991,0.322099991,0.902777778,4,2,yes,no,no,yes,3.200000048,1,yes,yes
2240,0.373300018,0.273199997,0.75,5,1,no,no,yes,no,3.099999905,1,no,no
2241,0.292000008,0.207399998,0.892857143,5,2,no,no,no,no,2,1,no,yes
2242,0.303099995,0.290400009,0.903225806,1,2,no,no,no,no,3.200000048,0,no,no
2243,0.307099991,0.24,0.666666667,5,3,no,no,no,no,3.200000048,0,no,no
2244,0.32,0.25,0.745762712,5,2,no,no,no,no,4.300000191,0,yes,no
2245,0.331800003,0.311800003,0.797979798,2,1,no,no,no,no,3.599999905,0,no,no
2246,0.338699989,0.293600006,0.537931034,2,1,no,no,no,no,3.200000048,0,no,no
2247,0.319400005,0.293600006,0.603773585,1,2,no,no,no,no,3.200000048,1,no,no
2248,0.291700001,0.250599995,0.694444444,1,1,no,no,yes,no,4.300000191,0,no,no
2249,0.329500008,0.268099995,0.824817518,1,2,no,no,no,no,3.900000095,1,no,no
2250,0.382999992,0.284400005,0.797235023,3,1,no,no,no,no,3.200000048,0,no,no
2251,0.254200001,0.202999992,0.953488372,6,2,no,no,no,no,3.200000048,0,yes,yes
2252,0.316000004,0.288899994,0.63125,1,2,no,no,no,yes,3.200000048,1,no,no
2253,0.372599983,0.279559994,0.8,1,2,no,no,no,no,4.300000191,0,no,no
2254,0.358300018,0.233899994,0.724191046,2,2,no,no,no,yes,3.200000048,1,no,no
2255,0.33,0.29,0.799410029,2,1,yes,no,no,no,4.300000191,0,no,no
2256,0.380099983,0.213099995,0.753846154,1,1,no,no,no,yes,3.200000048,0,yes,no
2257,0.316800003,0.238799992,0.748603352,1,2,no,no,no,yes,3.200000048,1,no,no
2258,0.385200005,0.219200001,0.929032258,1,2,no,no,no,no,3.099999905,0,no,no
2259,0.345299988,0.176299992,0.754237288,1,2,no,no,no,yes,3.200000048,1,no,no
2260,0.296700001,0.282600002,0.891891892,2,2,no,no,no,no,4.300000191,0,no,no
2261,0.275799999,0.211000004,0.755555556,1,2,no,no,no,no,4.300000191,1,no,no
2262,0.400900002,0.251299992,0.747081712,3,2,no,no,no,no,3.099999905,1,yes,no
2263,0.355600014,0.250400009,0.647439694,1,2,no,no,no,yes,3.200000048,0,no,no
2264,0.302199993,0.177199993,0.734693878,2,1,no,no,no,yes,1.799999952,0,no,no
2265,0.218500004,0.197000008,0.7960199,1,2,no,no,no,no,3.099999905,1,no,no
2266,0.262999992,0.247999992,0.8,1,2,no,no,no,no,3.200000048,0,no,no
2267,0.322999992,0.266200008,0.747747748,1,1,no,no,no,no,3.200000048,0,no,no
2268,0.355600014,0.296200008,0.798742138,4,2,no,no,no,no,3.099999905,0,no,no
2269,0.307999992,0.307999992,0.79713035,1,2,no,no,no,no,2,0,no,no
2270,0.276000004,0.264099998,0.8,1,1,no,no,no,yes,1.799999952,1,no,no
2271,0.365600014,0.302399998,0.8,1,2,no,no,no,no,3.099999905,0,no,no
2272,0.332299995,0.330099983,0.536363636,1,1,no,no,no,no,3.200000048,0,no,no
2273,0.2875,0.222800007,0.676190476,1,2,no,no,no,yes,3.200000048,1,no,no
2274,0.262199993,0.255799999,0.639215686,1,1,no,no,no,no,3.099999905,1,no,no
2275,0.352900009,0.276700001,0.841666667,1,2,no,no,no,yes,3.099999905,1,no,no
2276,0.353400002,0.274400005,0.796551724,3,1,yes,no,no,no,1.799999952,0,no,no
2277,0.301000004,0.278299999,0.316091954,1,2,no,no,no,yes,1.799999952,0,no,no
2278,0.372700005,0.267800007,0.8,1,2,no,no,no,no,3.900000095,0,yes,no
2279,0.35,0.15,0.534285714,3,1,no,no,no,yes,3.200000048,1,no,no
2280,0.35,0.34,0.744827586,1,2,no,no,no,yes,3.200000048,0,no,no
2281,0.17,0.13,0.461538462,3,1,no,no,no,no,3.599999905,0,no,no
2282,0.17,0.16,0.544444444,1,1,no,no,yes,yes,3.200000048,1,no,no
2283,0.3,0.23,0.595652174,2,1,no,no,no,no,3.099999905,0,no,no
2284,0.34,0.3,0.748,1,1,no,no,no,no,1.799999952,0,no,no
2285,0.5,0.23,0.507936508,3,1,yes,no,no,yes,3.200000048,0,no,yes
2286,0.21,0.09,0.746666667,1,2,no,no,no,yes,10.60000038,1,no,no
2287,0.36,0.35,0.79,1,1,no,no,no,no,3.200000048,0,no,no
2288,0.19,0.19,0.348837209,3,2,no,no,no,no,1.799999952,0,no,no
2289,0.32,0.22,0.787878788,3,1,no,no,no,no,1.799999952,0,no,no
2290,0.35,0.29,0.674528302,3,3,no,no,no,no,4.300000191,0,no,no
2291,0.21,0.19,0.705660377,2,2,no,no,yes,yes,4.300000191,0,no,yes
2292,0.28,0.26,0.725907384,1,1,yes,no,no,no,3.200000048,0,no,no
2293,0.3,0.24,0.586309524,3,4,no,no,no,no,3.900000095,0,no,no
2294,0.36,0.24,0.777777778,1,2,no,no,no,no,3.200000048,0,no,no
2295,0.27,0.27,0.802631579,2,2,no,no,no,no,2,0,no,no
2296,0.38,0.3,0.578125,2,1,no,no,no,no,3.200000048,0,no,no
2297,0.34,0.3,0.714285714,3,4,yes,no,yes,yes,3.200000048,0,no,no
2298,0.27,0.23,0.754545455,3,1,yes,no,no,yes,3.200000048,1,no,no
2299,0.37,0.22,0.864864865,3,1,no,no,no,no,2,0,no,no
2300,0.303299999,0.237999992,0.48048048,2,1,no,no,no,no,4.300000191,0,no,no
2301,0.298600006,0.291299992,0.675,1,1,no,no,no,no,3.200000048,1,no,no
2302,0.370200005,0.360900002,0.761904762,1,1,no,no,no,no,3.099999905,0,no,no
2303,0.365,0.225,0.904761905,6,2,no,no,no,no,3.200000048,1,yes,no
2304,0.365999985,0.275,0.479487179,1,1,no,no,no,no,3.200000048,0,no,no
2305,0.33,0.32,0.7265625,1,2,no,no,no,yes,1.799999952,1,no,no
2306,0.4,0.32,0.543478261,1,2,no,no,no,yes,3.200000048,1,no,no
2307,0.27,0.26,0.846715328,1,2,no,no,no,no,3.200000048,1,yes,no
2308,0.29,0.29,0.775193798,1,2,no,no,no,no,3.099999905,0,no,no
2309,0.31,0.3,0.639534884,1,1,no,no,no,no,2,0,no,no
2310,0.38,0.21,0.76,6,2,no,no,no,yes,3.200000048,0,yes,no
2311,0.37,0.31,0.866666667,1,2,no,no,no,yes,4.300000191,1,yes,no
2312,0.38,0.28,0.847058824,1,2,no,no,no,yes,3.900000095,0,yes,no
2313,0.34,0.33,0.5,1,2,no,no,no,yes,3.200000048,0,no,no
2314,0.42,0.33,0.796703297,1,2,no,no,no,yes,2,0,no,no
2315,0.32,0.28,0.787671233,1,2,no,no,no,no,1.799999952,1,no,no
2316,0.385999985,0.141999998,0.326923077,1,1,no,no,no,no,3.200000048,0,no,no
2317,0.347000008,0.278999996,0.724137931,1,2,no,no,no,yes,3.200000048,0,no,no
2318,0.243999996,0.236000004,0.657142857,1,2,no,no,yes,no,4.300000191,1,no,no
2319,0.23,0.23,0.448717949,1,2,no,no,no,no,1.799999952,0,no,no
2320,0.34,0.34,0.888888889,1,2,no,no,no,no,3.200000048,0,yes,no
2321,0.35,0.17,0.713043478,1,2,no,no,no,no,1.799999952,1,no,no
2322,0.379000015,0.247000008,0.803418803,6,2,yes,no,no,yes,3.200000048,1,no,no
2323,0.39,0.27,0.875,1,2,no,no,no,yes,1.799999952,0,no,no
2324,0.42,0.28,0.689655172,1,2,no,no,no,yes,3.200000048,0,no,no
2325,0.26,0.18,0.882075472,1,1,no,no,no,no,1.799999952,0,no,no
2326,0.43,0.11,0.751445087,2,1,no,no,no,no,3.200000048,0,no,no
2327,0.34,0.26,0.940677966,2,2,no,no,no,no,3.200000048,0,no,no
