IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
False,M,20,Single,Sales
False,M,20,Single,Sales
False,M,41,Married,Professional
False,M,27,Single,Trades
False,M,27,Single,Trades
False,M,27,Single,Trades
False,M,27,Single,Trades
False,F,33,Married,Executive
False,F,33,Married,Executive
False,M,22,Single,Professional
True,M,22,Single,Sales
False,M,22,Single,Sales
False,M,21,Single,Trades
True,F,38,Unspecified,Hospitality
False,F,38,Unspecified,Hospitality
False,F,45,Married,Executive
False,F,21,Single,Sales
False,F,21,Single,Sales
False,F,26,Single,Retail
False,F,38,Married,Other
False,F,38,Married,Other
False,F,38,Married,Other
False,F,34,Married,Other
False,M,49,Unspecified,Other
False,M,49,Unspecified,Other
False,M,49,Unspecified,Other
False,M,36,Married,Executive
False,F,29,Single,Other
False,M,37,Married,Other
False,F,22,Married,Other
False,M,24,Single,Trades
False,F,34,Married,Professional
False,F,34,Married,Professional
False,F,34,Married,Professional
False,F,34,Married,Professional
False,F,20,Single,Other
False,F,20,Single,Other
False,F,20,Single,Other
True,F,20,Single,Other
False,F,43,Married,Other
False,F,43,Married,Other
False,F,43,Married,Other
True,F,43,Married,Other
False,M,31,Married,Professional
False,M,31,Married,Professional
False,M,31,Married,Professional
False,F,52,Married,Other
False,F,52,Married,Other
False,F,52,Married,Other
False,F,52,Married,Other
False,F,25,Single,Retail
False,F,25,Single,Retail
False,F,24,Single,Retail
False,F,24,Single,Retail
False,M,44,Married,Other
False,M,44,Married,Other
False,M,32,Married,Trades
False,M,32,Married,Trades
False,F,39,Single,Professional
False,F,39,Single,Professional
False,M,41,Married,Other
True,M,41,Married,Other
False,F,22,Single,Other
False,F,22,Single,Other
True,F,22,Single,Other
False,F,22,Single,Other
False,F,28,Single,Student
False,F,28,Single,Student
False,F,30,Married,Executive
False,F,30,Married,Executive
False,F,27,Single,Other
False,F,48,Married,Professional
False,F,34,Married,Other
False,F,22,Single,Professional
False,F,59,Married,Retired
False,F,59,Married,Retired
False,F,26,Single,Professional
False,F,25,Married,Sales
True,M,21,Single,Other
False,M,21,Single,Other
False,M,32,Married,Other
False,M,52,Married,Professional
False,M,40,Married,Other
True,F,39,Married,Executive
False,F,39,Married,Executive
False,F,39,Married,Executive
False,M,21,Single,Sales
True,M,21,Single,Sales
False,M,22,Single,Other
False,M,22,Single,Other
False,F,45,Married,Other
False,M,26,Single,Other
False,M,26,Single,Other
False,M,33,Married,Other
False,F,33,Married,Professional
False,F,33,Married,Professional
False,M,44,Married,Trades
False,M,44,Married,Trades
False,F,31,Married,Other
False,F,29,Single,Other
False,F,29,Single,Other
False,F,22,Single,Other
False,F,22,Single,Other
False,F,25,Single,Hospitality
False,M,41,Married,Professional
False,M,32,Single,Other
False,F,43,Married,Other
False,F,43,Married,Other
False,F,43,Married,Other
False,F,23,Single,Student
False,M,40,Married,Trades
False,M,40,Married,Trades
False,M,40,Married,Trades
False,F,41,Married,Other
False,F,50,Married,Other
False,F,39,Married,Other
False,F,23,Single,Student
False,F,23,Single,Student
False,M,37,Married,Executive
False,F,42,Married,Executive
True,M,26,Single,Trades
False,M,22,Single,Student
False,M,59,Married,Trades
False,F,24,Single,Professional
False,M,28,Single,Other
False,F,39,Married,Other
False,F,39,Married,Other
False,F,39,Married,Other
False,F,39,Married,Other
False,F,40,Married,Professional
False,F,67,Married,Retired
False,F,18,Single,Other
False,M,41,Married,Other
False,M,41,Married,Other
False,M,41,Married,Other
False,M,35,Single,Executive
False,M,35,Single,Executive
True,F,26,Married,Retail
False,F,26,Married,Retail
False,F,26,Married,Retail
False,F,42,Married,Other
False,M,24,Single,Student
False,M,24,Single,Student
False,M,24,Single,Student
False,M,24,Single,Student
False,F,53,Married,Other
False,F,53,Married,Other
False,F,53,Married,Other
False,F,45,Married,Other
False,F,45,Married,Other
False,F,45,Married,Other
False,F,26,Single,Other
False,M,42,Married,Other
False,F,25,Married,Professional
False,M,26,Single,Sales
False,M,26,Single,Sales
False,M,26,Single,Sales
False,F,19,Single,Student
True,M,20,Single,Trades
False,F,39,Married,Executive
False,F,39,Married,Executive
False,M,31,Married,Other
False,M,45,Married,Other
False,M,28,Unspecified,Other
False,F,32,Married,Other
False,F,32,Married,Other
False,F,32,Married,Other
False,F,30,Married,Other
True,F,30,Married,Other
False,M,43,Married,Other
False,F,34,Single,Professional
False,F,34,Single,Professional
False,M,37,Married,Other
False,M,20,Single,Student
True,M,29,Single,Executive
True,M,29,Single,Executive
False,M,29,Single,Executive
False,M,29,Single,Professional
False,M,23,Unspecified,Other
False,F,32,Married,Other
False,F,32,Married,Other
False,F,43,Married,Retired
False,M,39,Married,Executive
False,F,27,Single,Student
False,M,34,Married,Sales
False,M,34,Married,Sales
False,M,34,Married,Sales
False,M,34,Married,Sales
False,F,41,Married,Retired
False,F,32,Married,Other
False,F,40,Married,Executive
False,F,40,Married,Executive
False,F,36,Single,Professional
False,F,48,Married,Executive
False,F,48,Married,Executive
False,F,23,Single,Student
False,M,31,Married,Professional
False,F,36,Married,Other
False,M,25,Single,Retail
False,F,48,Married,Sales
False,M,57,Married,Trades
False,M,57,Married,Trades
False,M,57,Married,Trades
False,F,36,Married,Other
False,F,36,Married,Other
True,M,42,Married,Executive
False,M,42,Married,Executive
True,M,25,Single,Professional
False,M,37,Single,Other
True,M,37,Single,Other
False,M,37,Single,Other
False,M,37,Single,Other
False,M,37,Single,Other
False,F,22,Single,Sales
False,F,36,Married,Other
False,F,36,Married,Other
False,F,64,Married,Other
False,F,64,Married,Other
False,F,18,Single,Other
False,F,25,Single,Professional
False,F,30,Single,Professional
False,F,30,Single,Professional
True,M,23,Single,Other
False,M,30,Married,Executive
False,F,47,Unspecified,Hospitality
False,M,30,Married,Sales
False,F,36,Married,Other
False,F,36,Married,Other
False,F,36,Married,Other
False,F,24,Single,Professional
False,F,31,Single,Professional
False,F,39,Married,Other
False,F,39,Married,Other
False,F,39,Married,Other
False,F,41,Married,Retired
False,F,30,Married,Other
False,F,30,Married,Other
False,F,44,Married,Sales
False,M,43,Married,Executive
False,M,52,Married,Professional
False,M,52,Married,Professional
False,M,25,Single,Other
False,M,27,Single,Other
False,F,29,Single,Retail
False,F,29,Single,Retail
False,F,42,Unspecified,Sales
False,F,25,Single,Professional
False,F,34,Married,Hospitality
False,F,34,Married,Hospitality
True,M,29,Single,Professional
False,M,29,Single,Professional
False,F,26,Married,Other
False,F,49,Married,Other
False,M,38,Single,Professional
False,F,22,Single,Student
False,M,37,Single,Professional
False,M,37,Single,Professional
False,M,37,Single,Professional
False,F,44,Married,Other
False,F,44,Married,Other
False,F,23,Single,Other
False,F,32,Single,Other
True,M,32,Married,Sales
False,M,37,Married,Other
True,F,47,Married,Other
False,F,47,Married,Other
True,M,33,Unspecified,Sales
False,M,33,Unspecified,Sales
True,M,26,Single,Professional
False,M,26,Single,Professional
False,F,31,Married,Executive
False,F,51,Married,Other
False,F,23,Single,Other
True,F,48,Married,Hospitality
False,F,48,Married,Hospitality
False,M,30,Married,Professional
False,M,30,Married,Professional
False,M,30,Married,Other
True,M,24,Single,Professional
False,M,24,Single,Professional
False,M,38,Married,Other
False,M,38,Married,Other
True,M,25,Single,Sales
False,M,25,Single,Sales
False,F,21,Single,Student
False,F,60,Married,Retired
False,F,60,Married,Retired
False,M,27,Married,Professional
False,M,26,Single,Professional
False,M,26,Single,Professional
False,F,26,Married,Executive
False,F,44,Married,Sales
False,F,44,Married,Sales
False,M,24,Single,Retail
False,M,24,Single,Retail
True,M,40,Married,Trades
False,F,25,Single,Other
False,F,34,Single,Professional
False,F,46,Unspecified,Hospitality
False,F,46,Unspecified,Hospitality
False,F,46,Unspecified,Hospitality
False,F,40,Married,Other
False,M,25,Single,Retail
False,M,25,Single,Retail
False,M,25,Single,Retail
False,F,42,Married,Other
False,F,42,Married,Other
False,F,42,Married,Other
False,F,23,Single,Professional
False,M,34,Married,Other
False,M,34,Married,Other
False,F,40,Married,Other
False,F,41,Unspecified,Sales
True,M,23,Single,Professional
False,M,23,Single,Professional
False,M,34,Single,Trades
False,F,45,Married,Hospitality
False,M,24,Single,Professional
False,F,40,Married,Executive
False,F,27,Married,Executive
False,F,27,Married,Executive
False,F,27,Single,Other
False,F,27,Single,Other
False,F,27,Single,Other
False,M,42,Unspecified,Other
False,M,42,Unspecified,Other
False,M,42,Unspecified,Other
False,M,42,Unspecified,Other
False,M,42,Unspecified,Other
False,M,42,Unspecified,Other
False,M,27,Married,Other
False,M,27,Married,Other
False,F,59,Married,Retired
False,F,59,Married,Retired
True,F,59,Married,Retired
False,F,20,Single,Sales
False,F,20,Single,Sales
False,F,25,Married,Other
True,F,25,Married,Other
False,F,25,Married,Other
False,F,25,Married,Other
False,F,24,Single,Student
False,F,24,Single,Student
False,M,34,Married,Other
False,M,34,Married,Other
False,M,34,Married,Other
False,M,49,Unspecified,Trades
False,M,49,Unspecified,Trades
True,M,49,Unspecified,Trades
False,M,49,Unspecified,Trades
False,M,49,Unspecified,Trades
False,M,49,Unspecified,Trades
False,M,49,Unspecified,Trades
False,M,44,Married,Sales
True,M,44,Married,Sales
False,M,22,Single,Student
False,M,22,Single,Student
False,M,22,Single,Student
False,M,22,Single,Student
False,F,36,Married,Other
False,F,36,Married,Other
False,F,36,Married,Other
False,F,36,Married,Other
False,F,39,Married,Executive
False,F,39,Married,Executive
False,F,39,Married,Executive
False,F,39,Married,Executive
False,F,19,Single,Retail
False,F,19,Single,Retail
False,M,28,Single,Trades
False,M,28,Single,Trades
False,F,29,Single,Other
False,F,29,Single,Other
False,F,29,Single,Other
False,F,42,Married,Executive
False,F,42,Married,Executive
False,F,42,Married,Executive
False,F,53,Married,Other
False,F,53,Married,Other
False,F,53,Married,Other
False,M,28,Single,Other
False,M,28,Single,Other
False,M,28,Single,Other
False,F,56,Unspecified,Hospitality
False,M,44,Unspecified,Other
False,M,44,Unspecified,Other
True,M,23,Single,Other
False,M,23,Single,Other
False,M,42,Married,Other
False,F,28,Single,Professional
True,M,25,Single,Other
False,M,25,Single,Other
False,M,37,Married,Other
False,F,49,Married,Other
False,F,49,Married,Other
False,F,49,Married,Other
True,M,44,Married,Trades
False,M,44,Married,Trades
False,M,26,Single,Professional
False,F,20,Single,Other
False,M,20,Single,Student
False,M,30,Married,Professional
False,F,27,Married,Other
False,F,27,Married,Other
False,M,24,Unspecified,Other
False,F,22,Single,Other
False,F,22,Single,Other
False,F,22,Single,Other
False,M,41,Married,Trades
False,M,35,Married,Sales
False,M,24,Single,Professional
False,M,24,Single,Professional
False,F,68,Unspecified,Hospitality
False,F,28,Married,Other
False,F,33,Married,Other
False,M,24,Single,Other
False,M,24,Single,Other
False,F,30,Married,Other
False,F,30,Married,Other
False,F,30,Married,Other
False,F,48,Married,Hospitality
False,F,48,Married,Hospitality
False,F,48,Married,Hospitality
False,F,48,Married,Hospitality
False,F,46,Married,Sales
False,M,34,Single,Other
False,M,34,Single,Other
False,F,28,Single,Student
True,F,28,Single,Student
False,F,38,Unspecified,Other
False,F,38,Unspecified,Other
False,M,54,Married,Retired
True,M,33,Married,Sales
False,M,33,Married,Sales
False,F,18,Single,Professional
False,M,43,Married,Other
False,M,43,Married,Other
False,M,24,Single,Student
False,M,24,Single,Student
False,F,22,Single,Student
True,M,21,Single,Other
False,M,21,Single,Other
False,F,61,Married,Other
False,F,61,Married,Other
True,M,31,Married,Trades
False,F,44,Married,Executive
False,F,44,Married,Executive
False,M,41,Married,Other
False,M,41,Married,Other
False,M,41,Married,Other
True,F,35,Married,Executive
False,F,35,Married,Executive
False,M,19,Single,Other
False,M,36,Married,Other
False,F,33,Married,Other
False,F,33,Married,Other
False,M,44,Married,Trades
False,M,44,Married,Trades
False,M,29,Single,Other
False,M,29,Single,Other
False,M,29,Unspecified,Other
False,F,38,Single,Professional
False,M,39,Married,Professional
False,M,20,Single,Other
False,F,47,Unspecified,Hospitality
False,F,47,Unspecified,Hospitality
True,M,23,Single,Professional
False,F,37,Married,Executive
False,F,32,Married,Other
True,F,32,Married,Other
True,M,28,Single,Trades
False,M,28,Single,Trades
True,M,21,Single,Trades
False,M,21,Single,Trades
False,F,28,Married,Sales
False,M,51,Married,Retired
False,M,51,Married,Retired
False,M,51,Married,Retired
True,M,25,Single,Professional
False,M,25,Single,Professional
False,M,47,Married,Professional
False,M,26,Single,Executive
False,M,26,Single,Executive
False,M,26,Single,Executive
True,M,21,Single,Professional
False,F,29,Single,Retail
True,M,32,Single,Professional
False,M,32,Single,Professional
False,M,32,Single,Professional
False,M,34,Unspecified,Professional
False,F,29,Single,Student
False,F,29,Single,Student
False,F,29,Single,Student
False,F,29,Single,Student
False,M,34,Married,Other
True,F,48,Married,Other
True,M,25,Single,Executive
False,M,25,Single,Executive
False,M,44,Married,Sales
False,F,24,Single,Retail
False,M,32,Married,Sales
False,M,19,Single,Sales
False,M,31,Married,Other
False,M,31,Married,Other
False,F,31,Married,Other
False,F,34,Married,Executive
False,F,34,Married,Executive
False,M,27,Single,Trades
False,M,27,Single,Trades
True,M,25,Single,Sales
False,M,21,Single,Student
False,F,32,Single,Professional
False,F,41,Unspecified,Hospitality
False,M,44,Married,Other
True,M,23,Single,Other
False,M,23,Single,Other
False,F,20,Single,Retail
False,F,21,Single,Other
False,F,44,Married,Other
False,F,28,Single,Retail
False,F,31,Married,Executive
True,M,23,Single,Other
False,M,31,Single,Trades
False,M,42,Single,Sales
False,M,42,Single,Sales
False,F,22,Single,Retail
False,M,25,Married,Executive
False,M,25,Married,Executive
False,M,32,Single,Professional
True,M,32,Single,Professional
False,M,22,Single,Professional
False,M,42,Single,Executive
False,M,42,Single,Executive
False,M,42,Single,Executive
False,F,31,Married,Executive
False,F,26,Single,Other
False,M,23,Single,Other
False,M,51,Married,Retired
False,M,51,Married,Retired
False,M,51,Married,Retired
False,F,56,Married,Other
False,F,56,Married,Other
False,F,56,Married,Other
False,M,35,Married,Other
False,M,35,Married,Other
False,F,25,Single,Professional
False,F,28,Unspecified,Other
False,M,22,Single,Trades
False,M,22,Single,Trades
False,M,22,Single,Trades
False,M,48,Married,Other
False,F,27,Single,Retail
False,F,23,Unspecified,Other
False,F,23,Unspecified,Other
False,M,35,Married,Trades
False,M,25,Married,Sales
False,M,26,Single,Retail
False,M,26,Single,Retail
False,M,26,Single,Retail
False,M,26,Single,Retail
False,F,43,Married,Executive
False,F,43,Married,Executive
False,F,26,Single,Other
False,F,37,Single,Other
False,F,20,Single,Student
False,F,23,Single,Student
False,M,40,Married,Professional
False,M,25,Married,Professional
False,M,39,Unspecified,Sales
False,M,39,Unspecified,Sales
False,F,32,Married,Other
False,M,22,Single,Other
False,M,27,Single,Professional
False,M,27,Single,Professional
False,F,20,Single,Student
False,F,20,Single,Student
False,F,20,Single,Student
False,M,20,Unspecified,Other
False,M,20,Unspecified,Other
False,M,25,Married,Sales
False,M,25,Married,Sales
False,M,25,Single,Professional
False,M,25,Single,Professional
False,M,25,Single,Professional
False,M,25,Single,Professional
False,M,25,Single,Professional
False,F,26,Married,Sales
False,F,28,Married,Sales
False,F,18,Single,Other
False,M,42,Married,Other
False,F,65,Married,Other
False,F,40,Married,Other
False,F,40,Married,Other
True,F,32,Married,Executive
False,M,44,Single,Sales
False,M,44,Single,Sales
False,M,44,Single,Sales
False,F,34,Married,Other
False,F,34,Married,Other
True,M,23,Single,Other
